INDIVIDUAL_ID	#EVALUATION	STRONGEST	MEDIUM	WEAKEST	RATIO	AGGREGATED
individualHI.cpp	0	0	0	0	0,0057842437	0,0057842437
individualHI.cpp	1	0	0	3	0,0122397688	1,0122397688
individualHI.cpp	2	0	3	3	0,0196254624	6,0196254624
individualHI.cpp	3	0	0	3	0,0136750751	1,0136750751
individualHI.cpp	4	0	0	0	0,0065357063	0,0065357063
individualHI.cpp	5	0	0	3	0,0113065531	1,0113065531
individualHI.cpp	6	0	3	3	0,0211651336	6,0211651336
individualHI.cpp	7	0	3	3	0,0195300128	6,0195300128
individualHI.cpp	8	0	0	3	0,0139639518	1,0139639518
individualHI.cpp	9	0	0	3	0,0112734662	1,0112734662
individualHI.cpp	10	0	0	0	0,0064275958	0,0064275958
individualHI.cpp	11	3	3	3	0,0226236088	27,0226236088
individualHI.cpp	12	0	0	0	0,0064002928	0,0064002928
individualHI.cpp	13	0	0	0	0,0061471419	0,0061471419
individualHI.cpp	14	0	0	0	0,0058035213	0,0058035213
individualHI.cpp	15	0	0	0	0,0057519394	0,0057519394
individualHI.cpp	16	0	0	3	0,0133059699	1,0133059699
individualHI.cpp	17	0	0	3	0,0128323146	1,0128323146
individualHI.cpp	18	0	0	0	0,0066867108	0,0066867108
individualHI.cpp	19	0	0	3	0,0133048674	1,0133048674
individualHI.cpp	20	0	0	3	0,0127184469	1,0127184469
individualHI.cpp	21	0	3	3	0,0192504098	6,0192504098
individualHI.cpp	22	0	0	3	0,0125736846	1,0125736846
individualHI.cpp	23	0	0	0	0,0063942604	0,0063942604
individualHI.cpp	24	0	0	3	0,0109740823	1,0109740823
individualHI.cpp	25	0	0	3	0,0119125183	1,0119125183
individualHI.cpp	26	0	0	0	0,0054135504	0,0054135504
individualHI.cpp	27	0	6	3	0,0239872444	11,0239872444
individualHI.cpp	28	0	3	3	0,0215263941	6,0215263941
individualHI.cpp	29	0	0	0	0,006559027	0,006559027
individualHI.cpp	30	0	0	0	0,0063549451	0,0063549451
individualHI.cpp	31	0	0	0	0,0059307399	0,0059307399
individualHI.cpp	32	0	0	0	0,0060407744	0,0060407744
individualHI.cpp	33	0	0	0	0,005702225	0,005702225
individualHI.cpp	34	0	0	0	0,0070688515	0,0070688515
individualHI.cpp	35	0	0	0	0,006812117	0,006812117
individualHI.cpp	36	0	0	0	0,0061539716	0,0061539716
individualHI.cpp	37	0	0	0	0,0067112112	0,0067112112
individualHI.cpp	38	0	0	0	0,0062594737	0,0062594737
individualHI.cpp	39	0	0	0	0,0066812783	0,0066812783
individualHI.cpp	40	0	0	0	0,0064300186	0,0064300186
individualHI.cpp	41	0	0	0	0,0062005178	0,0062005178
individualHI.cpp	42	0	0	0	0,0058909886	0,0058909886
individualHI.cpp	43	0	0	0	0,006202034	0,006202034
individualHI.cpp	44	0	0	0	0,007088525	0,007088525
individualHI.cpp	45	0	0	0	0,0064119102	0,0064119102
individualHI.cpp	46	0	0	0	0,0069419947	0,0069419947
individualHI.cpp	47	0	0	0	0,0065468183	0,0065468183
individualHI.cpp	48	0	0	0	0,0064983539	0,0064983539
individualHI.cpp	49	0	0	0	0,0056217548	0,0056217548
individualHI.cpp	50	0	0	0	0,0064966099	0,0064966099
individualHI.cpp	51	0	0	0	0,0065092747	0,0065092747
individualHI.cpp	52	0	0	0	0,0062473765	0,0062473765
individualHI.cpp	53	0	0	0	0,0074234317	0,0074234317
individualHI.cpp	54	0	0	0	0,006639594	0,006639594
individualHI.cpp	55	0	0	0	0,0065047613	0,0065047613
individualHI.cpp	56	0	0	0	0,0068261023	0,0068261023
individualHI.cpp	57	0	0	0	0,0062117559	0,0062117559
individualHI.cpp	58	0	0	0	0,0069262445	0,0069262445
individualHI.cpp	59	0	0	0	0,0059988458	0,0059988458
individualHI.cpp	60	0	0	3	0,0144940577	1,0144940577
individualHI.cpp	61	0	0	0	0,0059880078	0,0059880078
individualHI.cpp	62	0	0	3	0,0130103653	1,0130103653
individualHI.cpp	63	0	0	3	0,0131269881	1,0131269881
individualHI.cpp	64	0	0	0	0,0061774301	0,0061774301
individualHI.cpp	65	0	0	0	0,0054347363	0,0054347363
individualHI.cpp	66	3	3	3	0,0180463628	27,0180463628
individualHI.cpp	67	0	0	0	0,005979862	0,005979862
individualHI.cpp	68	0	0	3	0,0144227272	1,0144227272
individualHI.cpp	69	0	0	3	0,0121089963	1,0121089963
individualHI.cpp	70	0	0	6	0,0154750773	2,0154750773
individualHI.cpp	71	0	0	3	0,0130443401	1,0130443401
individualHI.cpp	72	3	3	3	0,0240920744	27,0240920744
individualHI.cpp	73	0	0	0	0,0058290581	0,0058290581
individualHI.cpp	74	0	0	0	0,0063095215	0,0063095215
individualHI.cpp	75	0	3	3	0,0185631884	6,0185631884
individualHI.cpp	76	3	3	3	0,0239774139	27,0239774139
individualHI.cpp	77	0	3	3	0,0180409789	6,0180409789
individualHI.cpp	78	0	0	0	0,0041600906	0,0041600906
individualHI.cpp	79	0	0	3	0,0119997675	1,0119997675
individualHI.cpp	80	0	0	3	0,0131450017	1,0131450017
individualHI.cpp	81	0	0	0	0,0052108157	0,0052108157
individualHI.cpp	82	0	0	3	0,0115749716	1,0115749716
individualHI.cpp	83	3	3	3	0,022365632	27,022365632
individualHI.cpp	84	0	0	0	0,0058124719	0,0058124719
individualHI.cpp	85	0	0	0	0,0057995414	0,0057995414
individualHI.cpp	86	0	0	0	0,0070891288	0,0070891288
individualHI.cpp	87	0	0	3	0,011703609	1,011703609
individualHI.cpp	88	0	0	0	0,0056026931	0,0056026931
individualHI.cpp	89	3	3	3	0,0199030294	27,0199030294
individualHK.cpp	0	0	3	6	0,0377062095	7,0377062095
individualHK.cpp	1	0	9	3	0,032887971	16,032887971
individualHK.cpp	2	0	6	6	0,0365208816	12,0365208816
individualHK.cpp	3	0	3	3	0,0343123117	6,0343123117
individualHK.cpp	4	0	6	6	0,0361264266	12,0361264266
individualHK.cpp	5	3	3	6	0,0398302242	28,0398302242
individualHK.cpp	6	3	3	6	0,0360665962	28,0360665962
individualHK.cpp	7	0	0	6	0,023619178	2,023619178
individualHK.cpp	8	0	6	9	0,0366553679	13,0366553679
individualHK.cpp	9	0	0	9	0,0326132175	3,0326132175
individualHK.cpp	10	3	3	6	0,0505508934	28,0505508934
individualHK.cpp	11	0	6	6	0,0431117052	12,0431117052
individualHK.cpp	12	3	9	6	0,0417446545	38,0417446545
individualHK.cpp	13	0	9	6	0,0398501452	17,0398501452
individualHK.cpp	14	0	0	3	0,0214634718	1,0214634718
individualHK.cpp	15	0	3	6	0,0338900831	7,0338900831
individualHK.cpp	16	0	0	9	0,0237937857	3,0237937857
individualHK.cpp	17	3	6	6	0,0407723732	33,0407723732
individualHK.cpp	18	0	3	6	0,0294800427	7,0294800427
individualHK.cpp	19	0	0	3	0,0241810831	1,0241810831
individualHK.cpp	20	0	0	9	0,0279180697	3,0279180697
individualHK.cpp	21	3	6	3	0,0391680276	32,0391680276
individualHK.cpp	22	3	3	3	0,0352569319	27,0352569319
individualHK.cpp	23	0	6	6	0,0495065374	12,0495065374
individualHK.cpp	24	0	6	6	0,0419899947	12,0419899947
individualHK.cpp	25	3	6	9	0,0422123637	34,0422123637
individualHK.cpp	26	0	6	9	0,0357113374	13,0357113374
individualHK.cpp	27	0	0	9	0,0504362349	3,0504362349
individualHK.cpp	28	0	6	6	0,035953547	12,035953547
individualHK.cpp	29	0	3	6	0,0313459153	7,0313459153
individualHK.cpp	30	0	3	9	0,0349304301	8,0349304301
individualHK.cpp	31	0	0	9	0,0278793318	3,0278793318
individualHK.cpp	32	0	6	3	0,0387350272	11,0387350272
individualHK.cpp	33	3	9	9	0,0376035166	39,0376035166
individualHK.cpp	34	0	6	9	0,0355519783	13,0355519783
individualHK.cpp	35	3	3	9	0,0442362508	29,0442362508
individualHK.cpp	36	6	3	6	0,034989406	49,034989406
individualHK.cpp	37	3	6	9	0,0468711925	34,0468711925
individualHK.cpp	38	0	6	12	0,0416370323	14,0416370323
individualHK.cpp	39	0	0	9	0,0247354467	3,0247354467
individualHK.cpp	40	0	6	9	0,0363949164	13,0363949164
individualHK.cpp	41	4	6	9	0,043439294	41,043439294
individualHK.cpp	42	3	6	9	0,0386023722	34,0386023722
individualHK.cpp	43	0	3	6	0,038467047	7,038467047
individualHK.cpp	44	3	6	9	0,0473374495	34,0473374495
individualHK.cpp	45	0	6	9	0,0322334584	13,0322334584
individualHK.cpp	46	3	3	6	0,038267358	28,038267358
individualHK.cpp	47	0	3	9	0,0394167345	8,0394167345
individualHK.cpp	48	0	3	6	0,0300601486	7,0300601486
individualHK.cpp	49	0	3	6	0,0340368164	7,0340368164
individualHK.cpp	50	0	3	6	0,0346750577	7,0346750577
individualHK.cpp	51	3	6	6	0,0443105357	33,0443105357
individualHK.cpp	52	3	9	12	0,0574271427	40,0574271427
individualHK.cpp	53	3	3	9	0,0412428956	29,0412428956
individualHK.cpp	54	0	6	12	0,0467499391	14,0467499391
individualHK.cpp	55	0	3	6	0,0344218012	7,0344218012
individualHK.cpp	56	0	0	6	0,0282573985	2,0282573985
individualHK.cpp	57	0	0	12	0,0300604276	4,0300604276
individualHK.cpp	58	0	3	12	0,0479647997	9,0479647997
individualHK.cpp	59	6	3	6	0,0412029621	49,0412029621
individualHK.cpp	60	0	0	9	0,0254937809	3,0254937809
individualHK.cpp	61	3	3	9	0,0403697714	29,0403697714
individualHK.cpp	62	3	3	3	0,0361929699	27,0361929699
individualHK.cpp	63	3	9	9	0,0523494338	39,0523494338
individualHK.cpp	64	0	0	9	0,0383467498	3,0383467498
individualHK.cpp	65	0	0	0	0,0084762318	0,0084762318
individualHK.cpp	66	0	9	6	0,0462191234	17,0462191234
individualHK.cpp	67	0	3	6	0,0322273602	7,0322273602
individualHK.cpp	68	3	3	9	0,037528739	29,037528739
individualHK.cpp	69	0	3	3	0,0308185013	6,0308185013
individualHK.cpp	70	0	12	6	0,0391957493	22,0391957493
individualHK.cpp	71	0	3	9	0,0435147532	8,0435147532
individualHK.cpp	72	0	6	6	0,0394565632	12,0394565632
individualHK.cpp	73	6	3	6	0,0350146269	49,0350146269
individualHK.cpp	74	0	6	3	0,0378609359	11,0378609359
individualHK.cpp	75	0	6	6	0,0371612165	12,0371612165
individualHK.cpp	76	0	6	9	0,0484520272	13,0484520272
individualHK.cpp	77	0	3	6	0,0276808745	7,0276808745
individualHK.cpp	78	0	0	9	0,019294322	3,019294322
individualHK.cpp	79	0	3	6	0,0312675196	7,0312675196
individualHK.cpp	80	3	9	6	0,0436579148	38,0436579148
individualHK.cpp	81	0	6	3	0,0361182971	11,0361182971
individualHK.cpp	82	3	3	3	0,0305438151	27,0305438151
individualHK.cpp	83	0	0	9	0,0319591968	3,0319591968
individualHK.cpp	84	0	0	12	0,0289142086	4,0289142086
individualHK.cpp	85	0	3	6	0,0388204948	7,0388204948
individualHK.cpp	86	3	9	6	0,0628514868	38,0628514868
individualHK.cpp	87	0	3	3	0,0308072399	6,0308072399
individualHK.cpp	88	3	6	12	0,0582796439	35,0582796439
individualHK.cpp	89	0	3	6	0,0350060584	7,0350060584
individualHM.cpp	0	0	0	0	0,0048572765	0,0048572765
individualHM.cpp	1	3	3	3	0,0169083071	27,0169083071
individualHM.cpp	2	0	0	0	0,0048575749	0,0048575749
individualHM.cpp	3	0	0	0	0,0043743797	0,0043743797
individualHM.cpp	4	3	3	3	0,016657836	27,016657836
individualHM.cpp	5	0	3	3	0,0166100165	6,0166100165
individualHM.cpp	6	0	0	0	0,0051599943	0,0051599943
individualHM.cpp	7	0	0	0	0,0041128876	0,0041128876
individualHM.cpp	8	0	0	3	0,0097420908	1,0097420908
individualHM.cpp	9	0	0	0	0,0037833703	0,0037833703
individualHM.cpp	10	0	0	3	0,0111434968	1,0111434968
individualHM.cpp	11	0	0	0	0,0046134305	0,0046134305
individualHM.cpp	12	0	0	3	0,0103414622	1,0103414622
individualHM.cpp	13	0	0	0	0,0046629881	0,0046629881
individualHM.cpp	14	0	0	0	0,0043438998	0,0043438998
individualHM.cpp	15	0	0	0	0,0040145812	0,0040145812
individualHM.cpp	16	0	3	3	0,0148881947	6,0148881947
individualHM.cpp	17	0	0	0	0,0050357446	0,0050357446
individualHM.cpp	18	0	0	0	0,0046814499	0,0046814499
individualHM.cpp	19	0	0	3	0,0093499905	1,0093499905
individualHM.cpp	20	0	0	0	0,0044929792	0,0044929792
individualHM.cpp	21	0	3	3	0,0148836132	6,0148836132
individualHM.cpp	22	0	0	0	0,004235802	0,004235802
individualHM.cpp	23	0	0	0	0,0050217243	0,0050217243
individualHM.cpp	24	0	0	3	0,011829279	1,011829279
individualHM.cpp	25	0	3	3	0,0153182008	6,0153182008
individualHM.cpp	26	0	0	0	0,004239914	0,004239914
individualHM.cpp	27	0	0	0	0,004533683	0,004533683
individualHM.cpp	28	0	3	3	0,0173890715	6,0173890715
individualHM.cpp	29	0	0	0	0,0042418997	0,0042418997
individualHM.cpp	30	0	3	3	0,0161887793	6,0161887793
individualHM.cpp	31	0	0	3	0,0125148128	1,0125148128
individualHM.cpp	32	0	0	0	0,0052934393	0,0052934393
individualHM.cpp	33	0	0	3	0,0106443491	1,0106443491
individualHM.cpp	34	0	0	3	0,0110300239	1,0110300239
individualHM.cpp	35	3	3	3	0,0184301003	27,0184301003
individualHM.cpp	36	0	0	0	0,0054993096	0,0054993096
individualHM.cpp	37	0	0	0	0,0058060554	0,0058060554
individualHM.cpp	38	0	0	3	0,0105056016	1,0105056016
individualHM.cpp	39	0	0	0	0,0056156641	0,0056156641
individualHM.cpp	40	0	0	3	0,0108710626	1,0108710626
individualHM.cpp	41	0	0	0	0,0047668844	0,0047668844
individualHM.cpp	42	0	3	3	0,0172280057	6,0172280057
individualHM.cpp	43	0	0	3	0,0109887299	1,0109887299
individualHM.cpp	44	0	0	0	0,005484608	0,005484608
individualHM.cpp	45	0	3	3	0,0155545336	6,0155545336
individualHM.cpp	46	0	0	3	0,0118356042	1,0118356042
individualHM.cpp	47	0	0	0	0,0055292586	0,0055292586
individualHM.cpp	48	0	0	0	0,0055906822	0,0055906822
individualHM.cpp	49	0	3	3	0,016098874	6,016098874
individualHM.cpp	50	0	3	3	0,0155476516	6,0155476516
individualHM.cpp	51	0	0	3	0,0114321719	1,0114321719
individualHM.cpp	52	0	0	0	0,0050980779	0,0050980779
individualHM.cpp	53	0	0	0	0,0056410849	0,0056410849
individualHM.cpp	54	0	0	0	0,005629717	0,005629717
individualHM.cpp	55	0	3	3	0,0151165001	6,0151165001
individualHM.cpp	56	0	0	0	0,0058090081	0,0058090081
individualHM.cpp	57	0	3	3	0,0155898435	6,0155898435
individualHM.cpp	58	0	0	0	0,0048884085	0,0048884085
individualHM.cpp	59	0	3	3	0,0165833964	6,0165833964
individualHM.cpp	60	0	0	0	0,0034550934	0,0034550934
individualHM.cpp	61	0	0	0	0,0039725572	0,0039725572
individualHM.cpp	62	0	0	0	0,0051689177	0,0051689177
individualHM.cpp	63	0	0	3	0,011895423	1,011895423
individualHM.cpp	64	0	0	3	0,0094412591	1,0094412591
individualHM.cpp	65	0	3	3	0,0138433784	6,0138433784
individualHM.cpp	66	0	0	0	0,0049717759	0,0049717759
individualHM.cpp	67	0	0	0	0,0049273693	0,0049273693
individualHM.cpp	68	0	0	0	0,0035923294	0,0035923294
individualHM.cpp	69	0	0	0	0,0041660716	0,0041660716
individualHM.cpp	70	0	0	0	0,0050337017	0,0050337017
individualHM.cpp	71	0	0	0	0,0050636406	0,0050636406
individualHM.cpp	72	0	0	0	0,0048627493	0,0048627493
individualHM.cpp	73	0	3	3	0,0130564452	6,0130564452
individualHM.cpp	74	0	0	3	0,0099789932	1,0099789932
individualHM.cpp	75	0	0	0	0,0048527996	0,0048527996
individualHM.cpp	76	0	0	0	0,0053116269	0,0053116269
individualHM.cpp	77	0	0	0	0,004338906	0,004338906
individualHM.cpp	78	0	0	0	0,0038104392	0,0038104392
individualHM.cpp	79	0	3	3	0,0177465606	6,0177465606
individualHM.cpp	80	0	0	0	0,004722121	0,004722121
individualHM.cpp	81	0	0	0	0,0050324714	0,0050324714
individualHM.cpp	82	0	0	0	0,0051671862	0,0051671862
individualHM.cpp	83	0	0	0	0,0049062221	0,0049062221
individualHM.cpp	84	0	0	0	0,0051583842	0,0051583842
individualHM.cpp	85	0	0	0	0,0050942291	0,0050942291
individualHM.cpp	86	0	0	0	0,0052694613	0,0052694613
individualHM.cpp	87	0	0	0	0,0050892335	0,0050892335
individualHM.cpp	88	3	3	3	0,0162353141	27,0162353141
individualHM.cpp	89	0	0	0	0,0041344325	0,0041344325
individualHO.cpp	0	0	3	6	0,0349787328	7,0349787328
individualHO.cpp	1	6	6	9	0,0474845216	55,0474845216
individualHO.cpp	2	0	0	12	0,0241154268	4,0241154268
individualHO.cpp	3	3	6	12	0,036960973	35,036960973
individualHO.cpp	4	3	9	9	0,0444957231	39,0444957231
individualHO.cpp	5	3	3	6	0,0337445852	28,0337445852
individualHO.cpp	6	0	0	12	0,0282123946	4,0282123946
individualHO.cpp	7	0	0	6	0,0240902961	2,0240902961
individualHO.cpp	8	3	3	12	0,0383945085	30,0383945085
individualHO.cpp	9	3	6	10	0,0460203384	34,3793536718
individualHO.cpp	10	0	3	6	0,0369815071	7,0369815071
individualHO.cpp	11	3	9	6	0,042429028	38,042429028
individualHO.cpp	12	0	3	9	0,0338481273	8,0338481273
individualHO.cpp	13	3	6	9	0,0423212891	34,0423212891
individualHO.cpp	14	0	0	0	0,0105158955	0,0105158955
individualHO.cpp	15	0	3	6	0,0320959018	7,0320959018
individualHO.cpp	16	0	6	12	0,0453896674	14,0453896674
individualHO.cpp	17	0	0	0	0,011111724	0,011111724
individualHO.cpp	18	0	0	9	0,0242608292	3,0242608292
individualHO.cpp	19	3	3	12	0,0383725804	30,0383725804
individualHO.cpp	20	0	0	0	0,0111407879	0,0111407879
individualHO.cpp	21	0	0	6	0,0219531846	2,0219531846
individualHO.cpp	22	3	6	3	0,0364274107	32,0364274107
individualHO.cpp	23	0	3	12	0,0439978225	9,0439978225
individualHO.cpp	24	0	6	6	0,0371565305	12,0371565305
individualHO.cpp	25	3	3	9	0,0386616077	29,0386616077
individualHO.cpp	26	3	9	6	0,0424577415	38,0424577415
individualHO.cpp	27	3	6	3	0,0387597577	32,0387597577
individualHO.cpp	28	3	3	6	0,0393602931	28,0393602931
individualHO.cpp	29	3	3	6	0,0365988342	28,0365988342
individualHO.cpp	30	6	6	9	0,0427780757	55,0427780757
individualHO.cpp	31	3	3	9	0,0376616832	29,0376616832
individualHO.cpp	32	3	9	12	0,0435697113	40,0435697113
individualHO.cpp	33	9	6	9	0,0386463395	76,0386463395
individualHO.cpp	34	9	9	9	0,0429598949	81,0429598949
individualHO.cpp	35	3	6	9	0,0387546651	34,0387546651
individualHO.cpp	36	6	6	12	0,0470111565	56,0470111565
individualHO.cpp	37	3	6	12	0,0435999546	35,0435999546
individualHO.cpp	38	3	6	12	0,0401227748	35,0401227748
individualHO.cpp	39	3	9	12	0,0402805351	40,0402805351
individualHO.cpp	40	0	9	12	0,0411200411	19,0411200411
individualHO.cpp	41	0	9	12	0,0439191797	19,0439191797
individualHO.cpp	42	3	6	12	0,0421783301	35,0421783301
individualHO.cpp	43	0	9	12	0,0383208185	19,0383208185
individualHO.cpp	44	6	9	9	0,04317376	60,04317376
individualHO.cpp	45	6	6	9	0,0420621932	55,0420621932
individualHO.cpp	46	0	9	12	0,0426880886	19,0426880886
individualHO.cpp	47	0	3	9	0,0441754295	8,0441754295
individualHO.cpp	48	3	9	12	0,0481193547	40,0481193547
individualHO.cpp	49	0	3	12	0,0425348353	9,0425348353
individualHO.cpp	50	3	6	6	0,0328576466	33,0328576466
individualHO.cpp	51	3	6	12	0,0443384266	35,0443384266
individualHO.cpp	52	6	6	12	0,0419805066	56,0419805066
individualHO.cpp	53	3	6	12	0,0453599248	35,0453599248
individualHO.cpp	54	0	6	12	0,0400279261	14,0400279261
individualHO.cpp	55	6	12	9	0,0528515321	65,0528515321
individualHO.cpp	56	0	6	12	0,0414932685	14,0414932685
individualHO.cpp	57	3	9	12	0,0432347056	40,0432347056
individualHO.cpp	58	9	9	12	0,0422321641	82,0422321641
individualHO.cpp	59	0	3	12	0,0363534126	9,0363534126
individualHO.cpp	60	3	12	3	0,0433190751	42,0433190751
individualHO.cpp	61	3	3	6	0,0339890419	28,0339890419
individualHO.cpp	62	3	3	6	0,0397109021	28,0397109021
individualHO.cpp	63	6	6	6	0,0416915839	54,0416915839
individualHO.cpp	64	0	6	9	0,042141129	13,042141129
individualHO.cpp	65	3	3	9	0,0480639045	29,0480639045
individualHO.cpp	66	6	6	6	0,0416074302	54,0416074302
individualHO.cpp	67	0	0	6	0,0276193848	2,0276193848
individualHO.cpp	68	3	6	6	0,0432669105	33,0432669105
individualHO.cpp	69	6	9	3	0,0443196249	58,0443196249
individualHO.cpp	70	3	6	6	0,0427150761	33,0427150761
individualHO.cpp	71	0	3	9	0,0400684162	8,0400684162
individualHO.cpp	72	0	6	3	0,0372677022	11,0372677022
individualHO.cpp	73	3	6	12	0,0397524889	35,0397524889
individualHO.cpp	74	3	6	6	0,0422381985	33,0422381985
individualHO.cpp	75	0	0	6	0,0248075487	2,0248075487
individualHO.cpp	76	0	3	6	0,035442858	7,035442858
individualHO.cpp	77	0	0	3	0,0253511751	1,0253511751
individualHO.cpp	78	3	9	9	0,0516183077	39,0516183077
individualHO.cpp	79	0	9	12	0,0485359909	19,0485359909
individualHO.cpp	80	3	3	9	0,0396125642	29,0396125642
individualHO.cpp	81	3	6	9	0,045211907	34,045211907
individualHO.cpp	82	6	6	6	0,0433576771	54,0433576771
individualHO.cpp	83	3	6	9	0,0425978932	34,0425978932
individualHO.cpp	84	0	6	3	0,0393025897	11,0393025897
individualHO.cpp	85	0	6	6	0,042618816	12,042618816
individualHO.cpp	86	3	3	6	0,0417591715	28,0417591715
individualHO.cpp	87	3	9	6	0,0458115262	38,0458115262
individualHO.cpp	88	3	6	9	0,0423546471	34,0423546471
individualHO.cpp	89	6	9	9	0,049144237	60,049144237
individualHQ.cpp	0	0	3	6	0,0294811608	7,0294811608
individualHQ.cpp	1	0	3	9	0,033383259	8,033383259
individualHQ.cpp	2	3	6	6	0,0385549316	33,0385549316
individualHQ.cpp	3	0	0	0	0,0094210855	0,0094210855
individualHQ.cpp	4	0	6	6	0,0370817312	12,0370817312
individualHQ.cpp	5	3	3	9	0,0347936916	29,0347936916
individualHQ.cpp	6	0	0	9	0,0247321742	3,0247321742
individualHQ.cpp	7	0	3	3	0,0327067327	6,0327067327
individualHQ.cpp	8	0	3	6	0,0330848109	7,0330848109
individualHQ.cpp	9	3	6	9	0,0449503378	34,0449503378
individualHQ.cpp	10	3	3	3	0,0351484844	27,0351484844
individualHQ.cpp	11	3	6	9	0,0447807743	34,0447807743
individualHQ.cpp	12	3	3	3	0,0283487682	27,0283487682
individualHQ.cpp	13	6	3	6	0,0395157678	49,0395157678
individualHQ.cpp	14	3	3	6	0,0356880079	28,0356880079
individualHQ.cpp	15	3	3	3	0,0344448125	27,0344448125
individualHQ.cpp	16	0	9	6	0,0459501638	17,0459501638
individualHQ.cpp	17	0	9	6	0,0557414272	17,0557414272
individualHQ.cpp	18	0	0	12	0,0332893231	4,0332893231
individualHQ.cpp	19	0	6	6	0,032352942	12,032352942
individualHQ.cpp	20	0	0	9	0,0253806346	3,0253806346
individualHQ.cpp	21	0	0	9	0,0256390548	3,0256390548
individualHQ.cpp	22	0	0	3	0,0174818365	1,0174818365
individualHQ.cpp	23	3	3	3	0,0314646263	27,0314646263
individualHQ.cpp	24	0	6	6	0,0358998979	12,0358998979
individualHQ.cpp	25	0	0	9	0,0255523328	3,0255523328
individualHQ.cpp	26	3	3	9	0,0383585263	29,0383585263
individualHQ.cpp	27	0	0	0	0,009288111	0,009288111
individualHQ.cpp	28	0	3	9	0,0351841811	8,0351841811
individualHQ.cpp	29	0	3	6	0,0300841966	7,0300841966
individualHQ.cpp	30	0	6	9	0,0396848637	13,0396848637
individualHQ.cpp	31	3	3	9	0,032465574	29,032465574
individualHQ.cpp	32	0	3	6	0,0283022179	7,0283022179
individualHQ.cpp	33	3	3	12	0,0347533267	30,0347533267
individualHQ.cpp	34	0	6	6	0,0334944121	12,0334944121
individualHQ.cpp	35	0	6	9	0,0337235964	13,0337235964
individualHQ.cpp	36	0	6	6	0,0369616383	12,0369616383
individualHQ.cpp	37	3	6	9	0,0506775496	34,0506775496
individualHQ.cpp	38	3	9	12	0,0379929591	40,0379929591
individualHQ.cpp	39	0	6	12	0,0382657174	14,0382657174
individualHQ.cpp	40	0	3	9	0,0363108563	8,0363108563
individualHQ.cpp	41	3	6	9	0,0372668071	34,0372668071
individualHQ.cpp	42	6	6	12	0,0488848105	56,0488848105
individualHQ.cpp	43	0	3	6	0,0313594067	7,0313594067
individualHQ.cpp	44	3	6	9	0,0350437381	34,0350437381
individualHQ.cpp	45	9	3	12	0,0481442381	72,0481442381
individualHQ.cpp	46	0	3	6	0,031536447	7,031536447
individualHQ.cpp	47	0	3	12	0,0411047249	9,0411047249
individualHQ.cpp	48	3	3	6	0,0337518521	28,0337518521
individualHQ.cpp	49	0	0	9	0,0273046891	3,0273046891
individualHQ.cpp	50	0	3	6	0,0289200767	7,0289200767
individualHQ.cpp	51	0	0	9	0,0241032469	3,0241032469
individualHQ.cpp	52	3	6	9	0,0369094563	34,0369094563
individualHQ.cpp	53	3	9	6	0,0415751429	38,0415751429
individualHQ.cpp	54	0	6	3	0,0379383646	11,0379383646
individualHQ.cpp	55	3	9	9	0,0430579022	39,0430579022
individualHQ.cpp	56	0	0	9	0,0252203075	3,0252203075
individualHQ.cpp	57	0	6	6	0,0374189928	12,0374189928
individualHQ.cpp	58	6	6	9	0,0362618437	55,0362618437
individualHQ.cpp	59	3	3	9	0,0370624136	29,0370624136
individualHQ.cpp	60	0	3	6	0,0318919936	7,0318919936
individualHQ.cpp	61	0	3	6	0,0319552855	7,0319552855
individualHQ.cpp	62	6	9	6	0,0473142355	59,0473142355
individualHQ.cpp	63	3	9	3	0,0496161637	37,0496161637
individualHQ.cpp	64	3	6	3	0,0321203342	32,0321203342
individualHQ.cpp	65	6	6	3	0,0304460585	53,0304460585
individualHQ.cpp	66	3	6	6	0,041778459	33,041778459
individualHQ.cpp	67	3	3	9	0,0422852777	29,0422852777
individualHQ.cpp	68	0	6	9	0,043057152	13,043057152
individualHQ.cpp	69	0	0	6	0,022577386	2,022577386
individualHQ.cpp	70	0	3	3	0,0263005146	6,0263005146
individualHQ.cpp	71	0	0	6	0,0212200657	2,0212200657
individualHQ.cpp	72	0	0	3	0,019148697	1,019148697
individualHQ.cpp	73	0	0	3	0,019052344	1,019052344
individualHQ.cpp	74	0	9	6	0,037388678	17,037388678
individualHQ.cpp	75	3	3	9	0,0416196315	29,0416196315
individualHQ.cpp	76	3	3	6	0,0356870007	28,0356870007
individualHQ.cpp	77	0	6	3	0,0352228574	11,0352228574
individualHQ.cpp	78	3	9	3	0,0467955534	37,0467955534
individualHQ.cpp	79	0	0	3	0,0185213919	1,0185213919
individualHQ.cpp	80	3	9	9	0,0564866227	39,0564866227
individualHQ.cpp	81	0	3	9	0,0360626396	8,0360626396
individualHQ.cpp	82	3	6	3	0,0329510867	32,0329510867
individualHQ.cpp	83	0	3	3	0,0268523011	6,0268523011
individualHQ.cpp	84	3	6	9	0,0457618502	34,0457618502
individualHQ.cpp	85	3	3	3	0,029569628	27,029569628
individualHQ.cpp	86	3	3	9	0,0407275676	29,0407275676
individualHQ.cpp	87	0	6	12	0,0482875168	14,0482875168
individualHQ.cpp	88	3	6	12	0,0484316904	35,0484316904
individualHQ.cpp	89	3	6	3	0,0339732557	32,0339732557
